x-axis,value,Year,Transformation,Category
SGP,12509999.952380951,2004,Average,Investor Country
SWE,6304034.380109064,2004,Average,Investor Country
TWN,5000000.0,2004,Average,Investor Country
USA,19942014.639887,2004,Average,Investor Country
ARG,249404.7619047619,2005,Average,Investor Country
AUS,2314206.930968454,2005,Average,Investor Country
BEL,3141207.388888889,2005,Average,Investor Country
BGR,354479.12860549224,2005,Average,Investor Country
BRA,121944.44444444444,2005,Average,Investor Country
CAN,3824742.094125792,2005,Average,Investor Country
CHE,4035253.34217687,2005,Average,Investor Country
CHL,59210.52631578947,2005,Average,Investor Country
CHN,13968340.72222222,2005,Average,Investor Country
DEU,3665090.570727321,2005,Average,Investor Country
DNK,3811282.0476190476,2005,Average,Investor Country
ESP,581092.9629629629,2005,Average,Investor Country
EST,647646.8888888889,2005,Average,Investor Country
FIN,3177758.659082141,2005,Average,Investor Country
FRA,2376169.2061952753,2005,Average,Investor Country
GBR,3464452.9468117096,2005,Average,Investor Country
HKG,6635989.583333333,2005,Average,Investor Country
IND,2123668.621290327,2005,Average,Investor Country
IRL,1344668.1875000002,2005,Average,Investor Country
ISR,3555531.751263838,2005,Average,Investor Country
ITA,1140297.4246426476,2005,Average,Investor Country
JPN,2380738.0865457295,2005,Average,Investor Country
KOR,3075051.3313842276,2005,Average,Investor Country
LUX,2369988.888888889,2005,Average,Investor Country
MEX,1412222.3333333333,2005,Average,Investor Country
MUS,3166666.6666666665,2005,Average,Investor Country
NLD,5432189.947063325,2005,Average,Investor Country
NOR,4235119.047619048,2005,Average,Investor Country
PRT,250139.66666666666,2005,Average,Investor Country
RUS,3137500.0,2005,Average,Investor Country
SGP,2168908.25,2005,Average,Investor Country
SWE,3743681.498933976,2005,Average,Investor Country
TWN,6766071.428571428,2005,Average,Investor Country
USA,4377129.081270905,2005,Average,Investor Country
ARG,3121875.0,2006,Average,Investor Country
AUS,2571867.75974026,2006,Average,Investor Country
BEL,2456214.1906678067,2006,Average,Investor Country
BGR,26051.0,2006,Average,Investor Country
BRA,31302966.666666668,2006,Average,Investor Country
CAN,2405558.8674099664,2006,Average,Investor Country
CHE,3511059.248356012,2006,Average,Investor Country
CHL,253571.42857142858,2006,Average,Investor Country
CHN,7923644.311111111,2006,Average,Investor Country
DEU,3562360.6494539543,2006,Average,Investor Country
DNK,1177114.6333333333,2006,Average,Investor Country
ESP,806726.7080246913,2006,Average,Investor Country
EST,26121.0,2006,Average,Investor Country
FIN,1286269.7916666667,2006,Average,Investor Country
FRA,2087301.1421875,2006,Average,Investor Country
GBR,3252952.125867055,2006,Average,Investor Country
HKG,34151802.37198407,2006,Average,Investor Country
IND,1561638.0727513228,2006,Average,Investor Country
IRL,1879057.5864197526,2006,Average,Investor Country
ISR,3162652.9148148145,2006,Average,Investor Country
ITA,2210604.0810445403,2006,Average,Investor Country
JPN,2696276.7702517794,2006,Average,Investor Country
KOR,2202558.0250626565,2006,Average,Investor Country
LUX,1967443.9342403624,2006,Average,Investor Country
MEX,506166.6666666666,2006,Average,Investor Country
MUS,3080000.0,2006,Average,Investor Country
NLD,3444884.7749674204,2006,Average,Investor Country
NOR,8926610.476190476,2006,Average,Investor Country
PRT,955922.0,2006,Average,Investor Country
RUS,5440468.229166666,2006,Average,Investor Country
SGP,12287529.976715686,2006,Average,Investor Country
SWE,2834443.7772108843,2006,Average,Investor Country
TWN,8992857.142857144,2006,Average,Investor Country
USA,5002172.504814544,2006,Average,Investor Country
ARG,309047.619047619,2007,Average,Investor Country
AUS,2271670.062801468,2007,Average,Investor Country
BEL,1958441.481746032,2007,Average,Investor Country
BGR,202249.64545284308,2007,Average,Investor Country
BRA,3535175.4360004906,2007,Average,Investor Country
CAN,4613993.009732892,2007,Average,Investor Country
CHE,5322847.4493604945,2007,Average,Investor Country
CHL,115106.63333333333,2007,Average,Investor Country
CHN,13962614.66810967,2007,Average,Investor Country
DEU,2180856.193862139,2007,Average,Investor Country
DNK,3774201.7413492985,2007,Average,Investor Country
ESP,876791.0725541333,2007,Average,Investor Country
EST,645432.4583333333,2007,Average,Investor Country
FIN,1686301.9444444445,2007,Average,Investor Country
FRA,2648534.5515180076,2007,Average,Investor Country
GBR,3703401.600268207,2007,Average,Investor Country
HKG,4376331.771062271,2007,Average,Investor Country
IND,2673020.7984475843,2007,Average,Investor Country
IRL,2338754.9843383553,2007,Average,Investor Country
ISR,2673223.495319495,2007,Average,Investor Country
ITA,4230218.572222223,2007,Average,Investor Country
JPN,11664414.60754397,2007,Average,Investor Country
KOR,1593992.3559523807,2007,Average,Investor Country
LUX,3957087.700511078,2007,Average,Investor Country
MEX,393246.9034536892,2007,Average,Investor Country
MUS,18915000.0,2007,Average,Investor Country
NLD,4269469.618390804,2007,Average,Investor Country
NOR,2653786.7777777775,2007,Average,Investor Country
PRT,526903.5714285715,2007,Average,Investor Country
RUS,3471281.923401529,2007,Average,Investor Country
SGP,8761053.72960373,2007,Average,Investor Country
SWE,5328308.409706668,2007,Average,Investor Country
TWN,3236607.1428571427,2007,Average,Investor Country
USA,5141786.229713629,2007,Average,Investor Country
ARG,348333.3333333334,2008,Average,Investor Country
AUS,2918898.827696039,2008,Average,Investor Country
BEL,4618843.8125,2008,Average,Investor Country
BGR,500975.54545454547,2008,Average,Investor Country
BRA,20414566.755555555,2008,Average,Investor Country
CAN,3677273.0581884356,2008,Average,Investor Country
CHE,5224947.647949988,2008,Average,Investor Country
CHL,65153.833333333336,2008,Average,Investor Country
CHN,7106017.9704433,2008,Average,Investor Country
DEU,4945926.995095109,2008,Average,Investor Country
DNK,4276455.403925741,2008,Average,Investor Country
ESP,841937.8516734389,2008,Average,Investor Country
EST,781448.3333333334,2008,Average,Investor Country
FIN,1665496.973772697,2008,Average,Investor Country
FRA,2010199.4912263996,2008,Average,Investor Country
GBR,4902987.679726352,2008,Average,Investor Country
HKG,5436686.947988286,2008,Average,Investor Country
IND,5320308.773333334,2008,Average,Investor Country
IRL,1195084.4194733168,2008,Average,Investor Country
ISR,3519466.0269108675,2008,Average,Investor Country
ITA,437719.5423525761,2008,Average,Investor Country
JPN,4704586.145499196,2008,Average,Investor Country
KOR,1749011.0038197096,2008,Average,Investor Country
LUX,13826214.444444446,2008,Average,Investor Country
MEX,665555.5555555555,2008,Average,Investor Country
MUS,2842083.333333333,2008,Average,Investor Country
NLD,5135046.391942042,2008,Average,Investor Country
NOR,3288907.6587301586,2008,Average,Investor Country
PRT,1237353.2,2008,Average,Investor Country
RUS,3383400.7095238096,2008,Average,Investor Country
SGP,3808841.522807018,2008,Average,Investor Country
SWE,3624873.0542264753,2008,Average,Investor Country
TWN,2119444.4444444445,2008,Average,Investor Country
USA,4532162.240358153,2008,Average,Investor Country
ARG,77500.0,2009,Average,Investor Country
AUS,3792028.2629870125,2009,Average,Investor Country
BEL,2498279.8853479857,2009,Average,Investor Country
BGR,85384.8980063227,2009,Average,Investor Country
BRA,2063817.2051709355,2009,Average,Investor Country
CAN,4582188.78311347,2009,Average,Investor Country
CHE,9513413.118629908,2009,Average,Investor Country
CHL,49523.80952380953,2009,Average,Investor Country
CHN,16366961.05871212,2009,Average,Investor Country
DEU,3653686.937176365,2009,Average,Investor Country
DNK,2804304.7293233084,2009,Average,Investor Country
ESP,289355.94307893934,2009,Average,Investor Country
