funding_round_permalink,interval,funding_round,company_country_code,company_sector,time_since_first_investment,time_since_last_investment,company_age,avg_time_between_rounds,investor_country_code,investor_name
/funding-round/65bf7f5dfdde2c5c9763028e725fbd27,"[ 20000000 , ... )",venture G,USA,"['Information Technology', 'Financials']",149.23,5.23,154.33,20.57,['USA' 'CAN'],"['Bessemer Venture Partners' 'Cardinal Venture Capital'
 'Information Venture Partners' 'JMI Equity' 'Monitor Ventures'
 'Norwest Venture Partners - NVP' 'ONSET Ventures']"
/funding-round/79691d95faff0326dcd4d5bb085aaec6,"[ 6000000 , 10000000 )",venture E,USA,"['Information Technology', 'Financials']",149.23,5.23,154.33,20.57,['USA'],"['Cardinal Venture Capital' 'Monitor Ventures'
 'Norwest Venture Partners - NVP' 'ONSET Ventures' 'Relay Ventures']"
/funding-round/81a83b315bcf2e6e67592487249cbdb4,"[ 6000000 , 10000000 )",venture C,USA,"['Information Technology', 'Financials']",149.23,5.23,154.33,20.57,['USA'],['Cardinal Venture Capital' 'Monitor Ventures' 'ONSET Ventures']
/funding-round/bdd90f02bde1c815a722b9f0008850cb,"[ 10000000 , 20000000 )",venture F,USA,"['Information Technology', 'Financials']",149.23,5.23,154.33,20.57,['USA' 'CAN'],"['Bessemer Venture Partners' 'Cardinal Venture Capital' 'Monitor Ventures'
 'Norwest Venture Partners - NVP' 'ONSET Ventures' 'RBC Venture Partners'
 'Salesforce Ventures']"
/funding-round/c6869d128cc6b72e0eb98abad67ef65c,"[ 184000 , 414705 )",seed,USA,"['Communication Services', 'Consumer Discretionary', 'Information Technology']",39.03,20.13,53.9,4.72,['USA'],['Capital Innovators']
/funding-round/aefd58bbec8de44aae4a552a6fd5ef5d,"[ 184000 , 414705 )",angel,USA,['Communication Services'],68.1,57.77,68.1,5.17,['CHE' 'USA'],"['ACE & Company' 'TriplePoint Capital' 'Ben Narasin' 'Chris Sacca'
 'Russell Siegelman']"
/funding-round/1e423ca8fe06b0b9f69e1006a586383b,"[ 1300000 , 2100000 )",seed,ISR,"['Communication Services', 'Information Technology']",25.43,25.43,35.57,1.0,['ISR'],['Kaedan Capital']
/funding-round/15b6c7f3d0a4f0e81d7e721ae7e8a539,"[ 10000000 , 20000000 )",venture D,USA,['Health Care'],102.1,44.67,104.63,6.38,['USA'],"['Borealis Ventures' 'Google Ventures' 'OrbiMed Advisors'
 'Polaris Partners' 'SV Life Sciences']"
/funding-round/7d2eb5ae56643be1865cce9100e432b3,"[ 10000000 , 20000000 )",venture C,USA,['Health Care'],102.1,44.67,104.63,6.38,['USA'],"['Borealis Ventures' 'OrbiMed Advisors' 'Polaris Partners'
 'SV Life Sciences']"
/funding-round/b2ce8844a9e4244ebf5a7eb4055d27b6,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],102.1,44.67,104.63,6.38,['USA'],['Polaris Partners' 'SV Life Sciences']
/funding-round/e9ea9276bf57aaf3bcc14c07475b3cd2,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],102.1,44.67,104.63,6.38,['USA'],['Polaris Partners' 'SV Life Sciences']
/funding-round/508f56a9f0e7fca0250959a35eb208d9,"[ 6000000 , 10000000 )",venture A,USA,['Health Care'],120.27,33.9,157.33,43.18,['USA'],['Burrill & Company' 'Canaan Partners']
/funding-round/8d97aad1f0abe90298ee00d9b3dce2ca,"[ 791647 , 1300000 )",seed,USA,['Consumer Discretionary'],30.47,15.5,31.57,7.48,['USA'],"['645 Ventures' 'Correlation Ventures' 'Quotidian Ventures' 'RRE Ventures'
 'Select Venture Partners' 'Joanne Wilson']"
/funding-round/163a1cf5de3617b768440ade2c73e895,"[ 3791804 , 6000000 )",venture A,USA,['Communication Services'],38.67,38.67,53.9,1.0,['USA'],['Opus Capital' 'Storm Ventures']
/funding-round/e369f6ea09e20895e8c36e09a5c5b4ac,"[ 3791804 , 6000000 )",venture A,GBR,"['Communication Services', 'Industrials', 'Consumer Discretionary']",44.73,30.53,69.1,7.1,['GBR'],['Angel CoFund']
/funding-round/8f3b25d21ea5e2dd6e008bb03854ca86,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Industrials']",43.0,26.0,46.03,4.25,['USA'],['Serra Ventures']
/funding-round/f9d769dc6efd7f265c625f7b524775dc,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Industrials']",43.0,26.0,46.03,4.25,['USA'],['Illinois Ventures']
/funding-round/d240294011773cbff3848993573f44c1,"[ 184000 , 414705 )",seed,USA,['Communication Services'],76.37,76.37,84.27,1.0,['IND'],['The Morpheus']
/funding-round/1dafc11435610f54c4599171145300e9,"[ 184000 , 414705 )",seed,USA,['Health Care'],50.9,8.73,92.87,8.43,['USA'],['Innova Memphis']
/funding-round/bfbe19f9f350aebd8daff92c0486b707,"[ 3791804 , 6000000 )",venture B,USA,['Health Care'],50.9,8.73,92.87,8.43,['USA'],"['Blank Slate Ventures' 'Chattanooga Renaissance Fund' 'Innova Memphis'
 'Launch Tennessee' 'TriStar Technology Ventures']"
/funding-round/01d026b2c59672a8468a1b043e53bf28,"[ 6000000 , 10000000 )",venture D,USA,['Information Technology'],150.4,150.4,291.27,1.0,['USA'],"['GKM' 'New Markets Venture Partners' 'Ovation Capital Partners'
 'Sandler Capital' 'Talkot Capital' 'Wasserstein Adelson Ventures']"
/funding-round/94cb3f65114601c8db87ac84896253da,"[ 6000000 , 10000000 )",venture C,USA,"['Information Technology', 'Health Care']",8.27,8.27,279.07,1.0,['USA'],['Ascension Ventures' 'River Cities Capital Funds']
/funding-round/6a2ba6aae96c8bf9a1cadd1dbfb4251c,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],110.03,110.03,206.03,1.0,['USA'],['Safeguard Scientifics']
/funding-round/26d579fc9d7a95c16be5aa0b895bd4c4,"[ 6000000 , 10000000 )",venture B,USA,"['Industrials', 'Consumer Discretionary', 'Information Technology']",108.33,108.33,157.33,1.0,['USA'],['Advantage Capital Partners' 'Allegis Capital' 'Wolf Ventures']
/funding-round/592b55f5e5677cc2f09a5fd069ff0eef,"[ 2100000 , 3791804 )",venture B,FRA,['Information Technology'],85.47,85.47,169.5,1.0,['FRA' 'LUX'],['CapDecisif' 'EonTech Ventures' 'I-Source Gestion']
/funding-round/9251edd92285182612a23891a9c9dc18,"[ 10000000 , 20000000 )",venture B,CHN,['Communication Services'],109.67,26.47,157.33,20.8,['HKG'],['SAIF Partners']
/funding-round/1dd5bdd91e19b74e4ef222279bad092b,"[ 6000000 , 10000000 )",venture B,USA,['Communication Services'],56.47,23.2,46.73,8.32,['USA'],['FirstMark Capital' 'Highland Capital Partners' 'IAC']
/funding-round/5b19dcc10262c928a391a2786dff9a8d,"[ 3791804 , 6000000 )",venture A,USA,['Communication Services'],56.47,23.2,46.73,8.32,['USA'],"['First Round' 'FirstMark Capital' 'High Line Venture Partners'
 'Highland Capital Partners' 'IAC']"
/funding-round/9f7dcee0b87790cc3de771cd0bb61d04,"[ 791647 , 1300000 )",seed,USA,['Communication Services'],56.47,23.2,46.73,8.32,['FIN' 'USA'],"['First Round' 'FirstMark Capital' 'High Line Venture Partners'
 'Highland Capital Partners' 'SV Angel' 'Amish Jani']"
/funding-round/d053e74a1be3b2657548c700dba28e99,"[ 20000000 , ... )",venture C,USA,['Communication Services'],56.47,23.2,46.73,8.32,['USA'],"['FirstMark Capital' 'Highland Capital Partners'
 'Himalaya Capital Ventures' 'IAC' 'Gordon Crawford']"
/funding-round/5c6ac51b379dc984ea34ccd4f5a3ac58,"[ 10000000 , 20000000 )",venture B,USA,['Health Care'],64.0,15.03,132.97,9.79,['USA'],"['Alta Partners' 'Clarus Ventures' 'Osage University Partners'
 'Sofinnova Ventures' 'TPG Biotech']"
/funding-round/1c99e295c861a07914e5fb8abbd76217,"[ 10000000 , 20000000 )",venture E,USA,['Information Technology'],106.63,61.87,206.03,11.19,['USA' 'ISR' 'DEU'],"['Cisco' 'Evergreen Venture Partners' '83North' 'Intel Capital'
 'Menlo Ventures' 'Pitango Venture Capital' 'Star Ventures']"
/funding-round/99b91fa12cc0f059410a85219ee5f127,"[ 10000000 , 20000000 )",venture D,USA,['Information Technology'],106.63,61.87,206.03,11.19,['ISR' 'USA' 'DEU'],['83North' 'Menlo Ventures' 'Pitango Venture Capital' 'Star Ventures']
/funding-round/b44140c2cc7e822062860d33a441ce32,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],106.63,61.87,206.03,11.19,['USA' 'ISR' 'DEU'],"['Cisco' 'Greylock Partners' '83North' 'Intel Capital' 'Menlo Ventures'
 'Pitango Venture Capital' 'Star Ventures']"
/funding-round/1355f6817248074625ce99ed7656f5c3,"[ 10000000 , 20000000 )",venture C,USA,['Health Care'],105.77,57.3,145.17,9.69,['USA'],"['Alta Partners' 'Apax Partners' 'Burrill & Company' 'Clarus Ventures'
 'Lehman Brothers' 'NGN Capital']"
/funding-round/7bd1d79ddf610061fb51eb9cc4313661,"[ 2100000 , 3791804 )",seed,USA,['Industrials'],5.7,5.7,23.4,1.0,['USA'],['I2BF Global Ventures']
/funding-round/b908e2147cd5209af436812fafe18b8a,"[ 20000000 , ... )",venture C,USA,['Information Technology'],71.07,40.47,84.27,7.65,['HKG' 'USA' 'GBR'],"['Horizons Ventures' 'Kleiner Perkins Caufield & Byers' 'Myrian Capital'
 'WPP']"
/funding-round/ff845b3458a519c32cc1f6f04a2cf7d8,"[ 184000 , 414705 )",seed,FRA,"['Consumer Discretionary', 'Health Care', 'Financials']",29.53,10.37,33.5,9.58,['FRA'],['Kima Ventures' 'OCP Finance']
/funding-round/0453759b5ac10ddac0b649159457135d,"[ 6000000 , 10000000 )",venture D,USA,"['Financials', 'Information Technology']",170.23,158.9,254.73,5.67,['USA'],"['InterWest Partners' 'Palomar Ventures' 'Sierra Ventures'
 'Silicon Valley Bank' 'Staenberg Venture Partners']"
/funding-round/b61b2ae4fc2e1427a956a25d07838405,"[ 6000000 , 10000000 )",venture C,USA,"['Financials', 'Information Technology']",170.23,158.9,254.73,5.67,['USA'],"['Artemis Ventures' 'InterWest Partners' 'Palomar Ventures'
 'Sierra Ventures' 'Staenberg Venture Partners']"
/funding-round/2067c51cc6798216f6655681daebe48b,"[ 10000000 , 20000000 )",venture B,USA,['Health Care'],32.23,3.53,47.77,14.35,['USA' 'CHE'],['Bill & Melinda Gates Foundation' 'Syngenta Ventures']
/funding-round/da85a05682bf880469cd6bf30247a738,"[ 6000000 , 10000000 )",venture A,USA,['Health Care'],32.23,3.53,47.77,14.35,['USA'],"['ARCH Venture Partners' 'Harris & Harris Group' 'Innotech Advisers'
 'Polaris Partners']"
/funding-round/b93a7f15b3dfb72ceef0d6b8e70637c2,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],93.63,66.07,254.73,13.78,['USA'],['Edison Partners']
/funding-round/1a637e25a093407731d12622cfe953ef,"[ 184000 , 414705 )",seed,CHL,"['Consumer Discretionary', 'Financials']",53.1,28.5,45.77,4.92,['ESP'],['Wayra']
/funding-round/a10868c5da418bf129a9909498f8f33b,"[ 791647 , 1300000 )",seed,USA,"['Financials', 'Communication Services', 'Information Technology']",13.13,13.13,35.57,1.0,['USA'],['Accordance Ventures LP.' 'AWV Partners' 'Tech Coast Angels']
/funding-round/2d8d4e5cf8007e32670e05f789e4817b,"[ 10000000 , 20000000 )",venture B,USA,['Energy'],80.3,26.47,145.17,13.46,['CAN' 'USA'],['Chrysalix Energy Venture Capital' 'Kleiner Perkins Caufield & Byers']
/funding-round/c81929ef0e3c6bca931954a3c8ef548b,"[ 10000000 , 20000000 )",venture C,USA,['Energy'],80.3,26.47,145.17,13.46,['CAN' 'USA' 'GBR'],"['Chrysalix Energy Venture Capital' 'BDCA Venture, Inc.'
 'Kleiner Perkins Caufield & Byers' 'Saffron Hill Ventures'
 'Total Energy Ventures']"
/funding-round/20cc97d5d5b1f3d8f85efaed5f8258d4,"[ 184000 , 414705 )",seed,USA,"['Materials', 'Information Technology', 'Consumer Discretionary', 'Health Care', 'Consumer Staples', 'Industrials', 'Energy']",14.93,14.93,25.43,1.0,['USA'],['FOOD-X' 'SOSV']
/funding-round/cf458764e61839b5b641b19bbf9b9439,"[ 6000000 , 10000000 )",venture A,USA,"['Materials', 'Information Technology', 'Energy']",23.0,14.07,24.6,4.47,['USA'],['Armory Square Ventures' 'Arthur Ventures' 'Cayuga Venture Fund']
/funding-round/1bcda149060f7b2d70a6cd507cb60b31,"[ 10000000 , 20000000 )",venture B,USA,['Industrials'],53.03,23.2,74.13,5.97,['USA' 'JPN'],['DCM' 'FirstMark Capital' 'Rakuten']
/funding-round/f3de580b798e6ec966273df048e348a9,"[ 3791804 , 6000000 )",venture A,USA,['Industrials'],53.03,23.2,74.13,5.97,['USA'],['DCM' 'FirstMark Capital' 'Lawrence Lenihan']
/funding-round/5c797b5c85c9bbbef0d102c7341e70c9,"[ 6000000 , 10000000 )",venture A,CHN,['Communication Services'],82.3,57.97,129.33,12.17,['CHN'],['Alibaba Capital Partners' 'IDG Capital Partners']
/funding-round/6430d195f9a354899496c68fdf40eb20,"[ 10000000 , 20000000 )",venture B,CHN,['Communication Services'],82.3,57.97,129.33,12.17,['CHN' 'HKG'],['Alibaba Capital Partners' 'IDG Capital Partners' 'SAIF Partners']
/funding-round/a826647bec11be9a7134f7b17099f24f,"[ 791647 , 1300000 )",seed,USA,"['Health Care', 'Information Technology', 'Financials', 'Consumer Discretionary']",1.2,1.2,10.3,1.0,['USA'],['ARCH Venture Partners' 'Lux Capital']
/funding-round/a6022514801006626ae48cbfad198dc0,"[ 791647 , 1300000 )",seed,GBR,"['Industrials', 'Financials', 'Consumer Staples', 'Information Technology']",76.13,47.43,80.13,9.57,['GBR'],['E-Synergy']
/funding-round/0308ee19b06b1483fe8082182ad42fa8,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],33.77,31.07,157.33,1.35,['USA'],['Accel']
/funding-round/a1646fc581138c8958c2163df85b18ac,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],33.77,31.07,157.33,1.35,['USA'],['Insight Venture Partners']
/funding-round/385d5f49438e144193cb06ca47f88ff2,"[ 10000000 , 20000000 )",venture E,USA,['Health Care'],108.73,6.07,120.8,8.56,['AUS' 'USA'],['GBS Ventures' 'Heron Capital' 'Prolog Ventures' 'Vivo Ventures']
/funding-round/4b15b0f3eacace0c74ca58e33113793f,"[ 6000000 , 10000000 )",venture D,USA,['Health Care'],108.73,6.07,120.8,8.56,['USA' 'AUS'],"['Correlation Ventures' 'GBS Ventures' 'Heron Capital' 'Prolog Ventures'
 'Vivo Ventures']"
/funding-round/a0ef9a6005b87743477c60fcdfce1f10,"[ 10000000 , 20000000 )",private_equity,USA,['Health Care'],108.73,6.07,120.8,8.56,['AUS' 'USA'],"['GBS Ventures' 'Heron Capital' 'Prolog Ventures' 'Vivo Ventures'
 'Western Technology Investment']"
/funding-round/a54aa610e8f22b76433837e5b3f51c14,"[ 6000000 , 10000000 )",venture D,USA,['Health Care'],108.73,6.07,120.8,8.56,['AUS' 'USA'],['GBS Ventures' 'Prolog Ventures' 'Vivo Ventures']
/funding-round/a57fbfe3047dfa0b6cf31c418cd0587b,"[ 10000000 , 20000000 )",venture E,USA,['Health Care'],108.73,6.07,120.8,8.56,['USA' 'AUS'],['Correlation Ventures' 'GBS Ventures' 'Prolog Ventures' 'Vivo Ventures']
/funding-round/88873fabf825df7eeeeaaea3921dafe2,"[ 2100000 , 3791804 )",venture A,USA,"['Communication Services', 'Information Technology', 'Consumer Discretionary', 'Consumer Staples', 'Industrials']",50.27,28.27,61.97,7.33,['USA' 'RUS'],"['August Capital' 'Origin Ventures' 'Plug & Play Ventures' 'SV Angel'
 'Ron Conway' 'Yuri Milner']"
/funding-round/8c11b9336e418af5859ca49f2b02aa67,"[ 791647 , 1300000 )",seed,CAN,['Information Technology'],20.83,20.83,35.57,1.0,['CAN' 'USA'],"['MaRS Investment Accelerator Fund' 'Rho Canada Ventures'
 'Salesforce Ventures']"
/funding-round/420e94309db3e8586c337197b7c6ca9c,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],54.23,13.17,72.1,20.53,['USA' 'AUS'],['Accel' 'Atlassian']
/funding-round/56d19b94004cdac1b981e4edfaea2dd8,"[ 2100000 , 3791804 )",venture A,FRA,['Communication Services'],93.6,93.6,154.13,1.0,['FRA'],['Alto Invest']
/funding-round/03a3e1b6f4ee6b32dd8bc65f55fcac10,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],125.2,102.2,132.97,4.6,['USA'],['InterWest Partners' 'Sutter Hill Ventures']
/funding-round/8de21f0d4801a86cc3cec4aceba7b5ae,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],125.2,102.2,132.97,4.6,['USA'],['InterWest Partners' 'Sutter Hill Ventures']
/funding-round/9f7a7ed033fa5424da5179759ee53dc2,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],125.2,102.2,132.97,4.6,['USA'],['InterWest Partners' 'Sutter Hill Ventures']
/funding-round/dbe89fa83f71cffc118709d5c7ca8444,"[ 791647 , 1300000 )",seed,FRA,['Information Technology'],28.7,14.57,34.93,7.07,['FRA'],['Alven Capital']
/funding-round/e6d24e7eaf6284c8f877ee179bd82c7e,"[ 791647 , 1300000 )",seed,FRA,['Information Technology'],28.7,14.57,34.93,7.07,['FRA'],['Kima Ventures']
/funding-round/4f72a4cb8cd5a65ff7b25f31ee9c0c8c,"[ 184000 , 414705 )",seed,USA,['Financials'],5.03,5.03,23.4,1.0,['USA'],['Techstars']
/funding-round/7411b98cd24163fa485b02900253a314,"[ 791647 , 1300000 )",seed,USA,['Consumer Discretionary'],18.43,18.43,11.23,1.0,['USA'],['Serra Ventures' 'Eddie Lou' 'Gabe Greenbaum' 'Lon Chow']
/funding-round/20ed9beb12bce44b288b7289f7cb7351,"[ 6000000 , 10000000 )",venture B,USA,['Health Care'],126.93,44.13,145.17,20.7,['USA' 'CAN'],['H.I.G. Capital' 'Sevin Rosen Funds' 'Ventures West' 'WRF Capital']
/funding-round/a0564f66a1f21f7ae6539dd58a8efdbb,"[ 3791804 , 6000000 )",venture A,USA,['Health Care'],126.93,44.13,145.17,20.7,['USA' 'CAN'],['Sevin Rosen Funds' 'Ventures West' 'WRF Capital']
/funding-round/c864c719622d9277d72ce6e4190fba97,"[ 20000000 , ... )",venture C,USA,['Health Care'],126.93,44.13,145.17,20.7,['USA'],['Delphi Ventures' 'TPG Biotech']
/funding-round/cf6a8203f55c1ee319117c672aa4cbad,"[ 6000000 , 10000000 )",venture D,USA,['Health Care'],126.93,44.13,145.17,20.7,['USA' 'DNK' 'CAN'],"['Delphi Ventures' 'H.I.G. Capital' 'Novo Ventures' 'Sevin Rosen Funds'
 'TPG Biotech' 'Ventures West' 'WRF Capital']"
/funding-round/7de872a7c7234dd73fec41152794000e,"[ 791647 , 1300000 )",seed,USA,['Energy'],65.4,45.8,145.17,9.8,['USA'],['Slater Technology Fund']
/funding-round/1c02d43fad9518102cb81436461cbb0c,"[ 6000000 , 10000000 )",venture B,CAN,['Health Care'],63.8,37.57,169.5,13.12,['CAN'],['AgeChem Venture Fund' 'BDC Venture Capital' 'GO Capital Fund']
/funding-round/b396150b6759b59d47ce65ed31e802d8,"[ 6000000 , 10000000 )",venture A,CAN,['Health Care'],63.8,37.57,169.5,13.12,['CAN' 'IND'],"['AgeChem Venture Fund' 'BDC Venture Capital' 'Epicentre Technologies'
 'GO Capital Fund']"
/funding-round/fa0e8d9cfd2abe7ced4dc0b9106b4109,"[ 10000000 , 20000000 )",venture B,USA,"['Industrials', 'Financials', 'Consumer Discretionary', 'Information Technology']",167.77,167.77,213.17,1.0,['NOR' 'USA'],"['Alliance Venture' 'NIB Capital' 'T-Telematik Venture'
 'Techno Venture Management']"
/funding-round/0db504d02c87c2b963283fd3c6d17594,"[ 10000000 , 20000000 )",venture C,GBR,['Information Technology'],126.93,15.67,132.97,27.82,['USA'],['Accel' 'Mayfield Fund' 'Sapphire Ventures']
/funding-round/31e53d286c451b905ffaade895f4a83e,"[ 10000000 , 20000000 )",venture B,GBR,['Information Technology'],126.93,15.67,132.97,27.82,['USA'],['Accel' 'Mayfield Fund']
/funding-round/fb8e8eee6eff08514855bc8e0879ff81,"[ 20000000 , ... )",venture D,GBR,['Information Technology'],126.93,15.67,132.97,27.82,['USA'],['Accel' 'Mayfield Fund' 'Sageview Capital' 'Sapphire Ventures']
/funding-round/06bfd364ce1936e33d2776f4ceb9e23c,"[ 6000000 , 10000000 )",venture A,USA,"['Information Technology', 'Industrials', 'Communication Services']",26.47,6.6,38.33,6.62,['USA' 'FRA' 'DEU'],"['Accel' 'Alven Capital' 'Lead Edge Capital' 'Point Nine Capital'
 'Storm Ventures' 'Erik Swan' 'Ilya Sukhar' 'Kevin Rose' 'Solomon Hykes']"
/funding-round/7aa2607402e521b5a813b7c568786992,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Industrials', 'Communication Services']",26.47,6.6,38.33,6.62,['USA' 'FRA' 'CHE' 'DEU'],['500 Startups' 'Alven Capital' 'Index Ventures' 'Point Nine Capital']
/funding-round/853906d623ecec991f6b160c03865b3c,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Industrials', 'Communication Services']",26.47,6.6,38.33,6.62,['USA'],['Storm Ventures' 'Y Combinator' 'Anshu Sharma']
/funding-round/cfe80208836c82b5542efc8fce636cc0,"[ 6000000 , 10000000 )",venture A,CHN,['Industrials'],42.7,26.47,81.27,8.12,['USA'],['GGV Capital']
/funding-round/f8752ac6f3101484c33962e1ccc872ad,"[ 10000000 , 20000000 )",venture B,CHN,['Industrials'],42.7,26.47,81.27,8.12,['USA'],['GGV Capital' 'Kunzhong Capital']
/funding-round/87fe526b14b9307a0ee653023b29ba4f,"[ 414705 , 791647 )",seed,USA,"['Health Care', 'Information Technology']",30.53,9.93,41.7,10.3,['USA'],['645 Ventures' 'neuehouse' 'Jason Finger' 'Paul Appelbaum' 'Todd Arky']
/funding-round/032a1783fb2a945b0202da32e1735b94,"[ 20000000 , ... )",venture D,USA,['Industrials'],66.57,3.57,106.47,7.88,['USA'],['GGV Capital' 'Intel Capital' 'Top Tier Capital Partners']
/funding-round/19ef4b356b7100e060ec0ac417285bb0,"[ 10000000 , 20000000 )",venture C,USA,['Industrials'],66.57,3.57,106.47,7.88,['LUX' 'USA'],"['Adara Ventures' 'Kleiner Perkins Caufield & Byers' 'Sigma Partners'
 'Trident Capital']"
/funding-round/1a191a56f080b0c03d341566918d103b,"[ 20000000 , ... )",venture E,USA,['Industrials'],66.57,3.57,106.47,7.88,['USA'],['GGV Capital' 'IVP' 'Kleiner Perkins Caufield & Byers' 'Trident Capital']
